1601011856.685929	0.9901971311773138
1601011856.99476	0.9923207303442019
1601011857.006163	0.9998841897512215
1601011857.023936	0.9956617028995597
1601011857.025897	0.9923874024127921
1601011857.035223	0.9961902219386488
1601011857.049851	0.9975525132967431
1601011857.053716	0.9979323919186492
1601011857.089059	0.9967779695570774
1601011857.092752	0.9937453674326227
1601011857.094267	0.9957241263087206
1601011857.144175	1.0011396438479112
1601011857.152336	0.9963495670865959
1601011857.155249	0.9937238774238664
1601011857.166119	1.0083412339954272
1601011857.175564	1.009702227779032
1601011857.186779	1.0036835996818145
1601011857.200199	1.004383539035106
1601011857.205719	1.0418524341251507
1601011857.217774	0.9984163504227747
1601011857.226985	0.9998033418767053
1601011857.25692	1.007179336371641
1601011857.273762	1.0011628615015686
1601011857.280427	1.0074654261940597
1601011857.283941	0.9979884821924594
1601011857.294083	0.9981228584643774
1601011857.307549	0.9987103243703688
1601011857.319369	0.9866135615811064
1601011857.331223	1.0014574603835718
1601011857.333928	0.9943328614481253
1601011857.344163	0.9959945426962595
1601011857.358855	0.992178758567326
1601011857.364013	0.9852627618873872
1601011857.37411	1.000908884376373
1601011857.384283	0.9904015247401741
1601011857.394396	0.991369018564462
1601011857.405731	0.9988871301877595
1601011857.416264	0.9963426019103793
1601011857.430961	0.9987063944076173
1601011857.434031	0.9888840872158885
1601011857.458994	1.0029729770734117
1601011857.46225	1.0060627277737062
1601011857.464264	0.9913617641656742
1601011857.474428	1.0024045551455432
1601011857.487129	0.9977491490481531
1601011857.495357	1.0002044634527882
1601011857.504282	0.9938892423328475
1601011857.515663	0.9941203073159057
1601011857.525512	0.9994994411837391
1601011857.53417	0.9979858563111109
1601011857.544686	1.0032492181697894
1601011857.557007	0.9915944607879091
1601011857.565442	1.0006283993070957
1601011857.575015	0.992606133403165
1601011857.586471	0.997602911289086
1601011857.598074	0.9992906824662255
1601011857.604241	0.9944954285934526
1601011857.614117	0.99726147858181
1601011857.635537	0.9914251146364234
1601011857.637856	1.0074832829553126
1601011857.645048	0.9949977255657521
1601011857.658464	0.9964078757938974
1601011857.664305	1.002531166604054
1601011857.674357	1.0006130099259152
1601011857.684323	0.9995634690508723
1601011857.694356	0.9969174190608446
1601011857.704427	0.9982875537142997
1601011857.715521	0.9892212285955586
1601011857.743562	0.9952006929171188
1601011857.759716	0.9934707676126316
1601011857.768416	0.9980867645861153
1601011857.776172	1.0019282393115407
1601011857.785008	0.9947891315509091
1601011857.796388	1.001804247166411
1601011857.805592	0.9916011880298565
1601011857.814317	1.0017791371003464
1601011857.825004	0.9933340714965613
1601011857.841783	1.0035590260118883
1601011857.844284	0.9924427455218042
1601011857.854359	0.9944693473195195
1601011857.865448	0.9953093029604169
1601011857.876217	0.9971297725777829
1601011857.887947	1.003314105483861
1601011857.895666	1.0015480660474148
1601011857.906474	1.0004617257947697
1601011857.914593	0.9954006894430029
1601011857.957934	0.9967012772341138
1601011857.966131	0.9996540881746565
1601011857.974169	1.002993256777931
1601011857.983163	1.0018489716860788
1601011857.988443	0.9921657238180115
1601011857.996205	1.0027146663595108
1601011858.007833	0.9990171415376287
1601011858.014584	1.0056610025900456
1601011858.026268	1.0030531961180165
1601011858.034669	1.0019561923147355
1601011858.166682	0.9934886764301117
